date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:39:50	435844/435844	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-6a684%22	https://envato.megadrupal.com/html/gofar/js/lib/jquery-ui.js	D:/duan123/envato.megadrupal.com/html/gofar/js/lib/jquery-ui.js	(from https://envato.megadrupal.com/html/gofar/)
08:39:51	27721/27721	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-6c49%22	https://envato.megadrupal.com/html/gofar/js/scripts.js	D:/duan123/envato.megadrupal.com/html/gofar/js/scripts.js	(from https://envato.megadrupal.com/html/gofar/)
08:39:52	113138/113138	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-1b9f2%22	https://envato.megadrupal.com/html/gofar/revslider-demo/js/jquery.themepunch.revolution.min.js	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/js/jquery.themepunch.revolution.min.js	(from https://envato.megadrupal.com/html/gofar/)
08:39:53	98511/98511	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-180cf%22	https://envato.megadrupal.com/html/gofar/revslider-demo/js/jquery.themepunch.tools.min.js	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/js/jquery.themepunch.tools.min.js	(from https://envato.megadrupal.com/html/gofar/)
08:39:54	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:39:53%20GMT	https://envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.eot	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/bootstrap.min.css)
08:39:54	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:39:53%20GMT	https://envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.eot?	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regulard41d.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/bootstrap.min.css)
08:39:55	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:39:54%20GMT	https://envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.woff	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.woff	(from https://envato.megadrupal.com/html/gofar/css/lib/bootstrap.min.css)
08:39:56	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:39:55%20GMT	https://envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.ttf	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.ttf	(from https://envato.megadrupal.com/html/gofar/css/lib/bootstrap.min.css)
08:39:57	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:39:56%20GMT	https://envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.svg	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/glyphicons-halflings-regular.svg	(from https://envato.megadrupal.com/html/gofar/css/lib/bootstrap.min.css)
08:39:58	56006/56006	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d35da9c-dac6%22	https://envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont.eot?v=4.2.0	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont78ce.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/font-awesome.min.css)
08:40:00	56006/56006	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d35da9c-dac6%22	https://envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont.eot?	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfontd41d.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/font-awesome.min.css)
08:40:01	65452/65452	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225d35da9c-ffac%22	https://envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont.woff?v=4.2.0	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont78ce.woff	(from https://envato.megadrupal.com/html/gofar/css/lib/font-awesome.min.css)
08:40:03	112160/112160	---M--	200	added ('OK')	application/octet-stream	etag:%225d35da9c-1b620%22	https://envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont.ttf?v=4.2.0	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont78ce.ttf	(from https://envato.megadrupal.com/html/gofar/css/lib/font-awesome.min.css)
08:40:04	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d35da9c-4611f%22	https://envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont.svg?v=4.2.0	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/fontawesome-webfont78ce.svg	(from https://envato.megadrupal.com/html/gofar/css/lib/font-awesome.min.css)
08:40:05	51336/51336	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d35da9c-c888%22	https://envato.megadrupal.com/html/gofar/css/fonts/icomoon.eot?-oy23lq	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/icomoon22a0.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/awe-booking-font.css)
08:40:06	51336/51336	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d35da9c-c888%22	https://envato.megadrupal.com/html/gofar/css/fonts/icomoon.eot?	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/icomoond41d.eot	(from https://envato.megadrupal.com/html/gofar/css/lib/awe-booking-font.css)
08:40:08	51248/51248	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225d35da9c-c830%22	https://envato.megadrupal.com/html/gofar/css/fonts/icomoon.woff?-oy23lq	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/icomoon22a0.woff	(from https://envato.megadrupal.com/html/gofar/css/lib/awe-booking-font.css)
08:40:09	51172/51172	---M--	200	added ('OK')	application/octet-stream	etag:%225d35da9c-c7e4%22	https://envato.megadrupal.com/html/gofar/css/fonts/icomoon.ttf?-oy23lq	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/icomoon22a0.ttf	(from https://envato.megadrupal.com/html/gofar/css/lib/awe-booking-font.css)
08:40:11	223633/223633	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d35da9c-36991%22	https://envato.megadrupal.com/html/gofar/css/fonts/icomoon.svg?-oy23lq	D:/duan123/envato.megadrupal.com/html/gofar/css/fonts/icomoon22a0.svg	(from https://envato.megadrupal.com/html/gofar/css/lib/awe-booking-font.css)
08:40:11	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:11%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/grabbing.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/grabbing.png	(from https://envato.megadrupal.com/html/gofar/css/lib/owl.carousel.css)
08:40:12	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:12%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_flat_75_ffffff_40x100.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_flat_75_ffffff_40x100.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:13	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:13%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:14	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:14%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:15	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:15%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_75_dadada_1x400.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_75_dadada_1x400.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:16	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:16%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_65_ffffff_1x400.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_65_ffffff_1x400.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:17	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:17%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:18	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:18%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_95_fef1ec_1x400.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:19	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:19%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_222222_256x240.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_222222_256x240.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:20	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:20%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_888888_256x240.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_888888_256x240.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:21	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:21%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_454545_256x240.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_454545_256x240.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:22	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:22%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_2e83ff_256x240.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_2e83ff_256x240.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:23	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:22%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_cd0a0a_256x240.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-icons_cd0a0a_256x240.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:24	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:23%20GMT	https://envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/duan123/envato.megadrupal.com/html/gofar/css/lib/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://envato.megadrupal.com/html/gofar/css/lib/jquery-ui.css)
08:40:25	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225d35da9c-2f68%22	https://envato.megadrupal.com/html/gofar/revslider-demo/font/revicons.eot?5510888	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/font/revicons90c6.eot	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:26	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225d35da9c-1d70%22	https://envato.megadrupal.com/html/gofar/revslider-demo/font/revicons.woff?5510888	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/font/revicons90c6.woff	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:27	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%225d35da9c-2ec0%22	https://envato.megadrupal.com/html/gofar/revslider-demo/font/revicons.ttf?5510888	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/font/revicons90c6.ttf	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:28	13532/13532	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d35da9c-34dc%22	https://envato.megadrupal.com/html/gofar/revslider-demo/font/revicons.svg?5510888	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/font/revicons90c6.svg	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:29	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:28%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:30	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:29%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_white.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_white.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:31	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:30%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_3x3.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_3x3.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:32	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:31%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_3x3_white.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/gridtile_3x3_white.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:33	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:32%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow1.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow1.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:34	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:33%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow2.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow2.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:35	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:34%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow3.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/shadow3.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:36	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:35%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/images/gradient/g30.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/images/gradient/g30.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:37	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:36%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/images/gradient/g40.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/images/gradient/g40.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:38	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:37%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/boxed_bgtile.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/boxed_bgtile.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:39	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:38%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/navigdots_bgtile.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/navigdots_bgtile.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:40	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:39%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/bullet.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/bullet.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:41	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:40%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/bullets.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/bullets.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:42	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:41%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/bullets2.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/bullets2.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:43	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:42%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/bullet_boxed.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/bullet_boxed.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:44	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:43%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/navigdots.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/navigdots.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:45	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:44%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/large_left.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/large_left.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:46	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:45%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/large_right.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/large_right.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:47	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:46%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/small_left.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/small_left.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:48	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:47%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/small_right.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/small_right.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:49	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:48%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_left.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_left.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:50	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:49%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_right.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_right.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:51	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:50%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/small_left_boxed.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/small_left_boxed.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:52	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:51%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/small_right_boxed.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/small_right_boxed.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:53	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:52%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrowleft.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrowleft.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:54	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:53%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrowright.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrowright.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:55	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:54%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_left2.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_left2.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:56	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:55%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_right2.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/arrow_right2.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:57	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:56%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/timer.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/timer.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:58	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:57%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/coloredbg.png	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/coloredbg.png	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:40:59	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Feb%202021%2001:40:58%20GMT	https://envato.megadrupal.com/html/gofar/revslider-demo/assets/loader.gif	D:/duan123/envato.megadrupal.com/html/gofar/revslider-demo/assets/loader.gif	(from https://envato.megadrupal.com/html/gofar/revslider-demo/css/settings.css)
08:41:00	10144/10144	---M--	200	added ('OK')	image/png	etag:%225d35da9c-27a0%22	https://envato.megadrupal.com/html/gofar/images/overlay-gallery.png	D:/duan123/envato.megadrupal.com/html/gofar/images/overlay-gallery.png	(from https://envato.megadrupal.com/html/gofar/css/style.css)
08:41:01	214/214	---M--	200	added ('OK')	image/png	etag:%225d35da9c-d6%22	https://envato.megadrupal.com/html/gofar/images/pattern2.png	D:/duan123/envato.megadrupal.com/html/gofar/images/pattern2.png	(from https://envato.megadrupal.com/html/gofar/css/style.css)
08:41:02	56780/56780	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-ddcc%22	https://envato.megadrupal.com/html/gofar/images/img/bg-button.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/bg-button.jpg	(from https://envato.megadrupal.com/html/gofar/css/demo.css)
08:41:05	952765/952765	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-e89bd%22	https://envato.megadrupal.com/html/gofar/images/img/17.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/17.jpg	(from https://envato.megadrupal.com/html/gofar/css/demo.css)
08:41:05	171633/171633	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-29e71%22	https://envato.megadrupal.com/html/gofar/images/img/16.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/img/16.jpg	(from https://envato.megadrupal.com/html/gofar/css/demo.css)
08:41:06	1235/1235	---M--	200	added ('OK')	image/png	etag:%225d35da9c-4d3%22	https://envato.megadrupal.com/html/gofar/images/logo-dark.png	D:/duan123/envato.megadrupal.com/html/gofar/images/logo-dark.png	(from https://envato.megadrupal.com/html/gofar/index-dark.html)
08:41:07	21220/21220	---MCZ	200	added ('OK')	text/html	date:Mon,%2022%20Jul%202019%2015:47:40%20GMT	https://envato.megadrupal.com/html/gofar/flight-popup.html	D:/duan123/envato.megadrupal.com/html/gofar/flight-popup.html	(from https://envato.megadrupal.com/html/gofar/destinations-trip.html)
08:41:08	15462/15462	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-3c66%22	https://envato.megadrupal.com/html/gofar/js/lib/md-map-extend.js	D:/duan123/envato.megadrupal.com/html/gofar/js/lib/md-map-extend.js	(from https://envato.megadrupal.com/html/gofar/destinations-trip.html)
08:41:09	8873/8873	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d35da9c-22a9%22	https://envato.megadrupal.com/html/gofar/js/lib/perfect-scrollbar.min.js	D:/duan123/envato.megadrupal.com/html/gofar/js/lib/perfect-scrollbar.min.js	(from https://envato.megadrupal.com/html/gofar/destinations-trip.html)
08:41:10	12464/12464	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-30b0%22	https://envato.megadrupal.com/html/gofar/images/hotel/1.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/hotel/1.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-hotel.html)
08:41:11	12917/12917	---M--	200	added ('OK')	image/jpeg	etag:%225d35da9c-3275%22	https://envato.megadrupal.com/html/gofar/images/hotel/2.jpg	D:/duan123/envato.megadrupal.com/html/gofar/images/hotel/2.jpg	(from https://envato.megadrupal.com/html/gofar/destinations-hotel.html)
